Caffeine_Intake,Reaction_Time,Cognitive_Score
157,419.32,44.52
398,527.27,42.46
394,469.09,39.09
18,437.67,35.09
365,299.91,70.41
20,349.51,54.45
185,335.37,75.05
215,513.43,65.78
21,488.91,48.74
366,278.49,78.37
456,434.44,57.82
372,352.23,59.55
131,550.11,11.79
157,498.7,63.74
444,597.98,17.01
448,377.84,69.02
202,397.3,68.24
196,379.11,55.0
224,561.04,42.61
130,481.48,48.5
481,455.52,45.91
204,405.63,78.66
250,278.12,92.25
57,502.33,62.14
9,407.49,51.05
297,391.99,49.18
99,259.32,91.55
25,496.08,26.27
54,210.66,100.0
1,205.26,77.72
446,325.89,55.52
409,265.43,77.88
215,448.35,84.98
332,229.45,89.17
355,313.3,68.53
11,255.29,79.23
204,330.72,81.3
381,217.4,60.9
145,388.57,88.64
460,371.26,61.32
193,530.19,47.02
146,285.17,79.4
261,285.53,89.54
248,467.93,41.25
421,394.33,66.46
401,467.13,39.88
90,531.2,53.57
481,482.17,58.37
184,226.39,80.29
51,341.72,69.03
15,358.94,75.13
454,412.67,52.34
88,443.19,81.52
426,577.46,18.59
223,496.27,25.58
454,435.98,62.06
324,274.25,69.36
345,565.56,22.59
172,436.04,50.94
275,499.51,49.3
144,252.62,95.27
23,314.96,76.95
115,481.26,43.09
209,318.28,65.02
420,315.18,84.57
255,587.49,35.33
412,503.35,40.97
230,306.27,86.81
391,423.04,37.27
126,263.98,99.03
338,394.02,77.57
175,534.22,22.11
193,309.02,62.99
150,444.57,56.6
372,326.27,54.53
51,302.54,64.91
460,591.74,12.28
455,481.92,50.98
236,486.46,46.8
16,341.5,74.01
227,348.83,81.62
263,554.73,45.44
78,396.59,79.99
265,412.81,40.65
64,345.98,80.36
172,233.44,75.3
175,507.86,49.76
30,320.72,65.3
298,534.82,21.2
436,416.96,33.79
210,495.4,36.48
312,427.4,64.78
373,301.45,80.8
144,241.81,98.97
207,232.58,67.8
261,336.41,63.51
352,512.42,49.76
167,252.84,76.32
162,458.68,32.86
291,303.57,69.78
325,256.3,74.93
440,432.03,48.54
166,475.71,44.2
289,455.73,20.86
167,393.85,78.47
196,493.97,37.1
228,360.89,47.44
52,393.92,72.36
305,390.52,73.16
255,421.44,71.21
143,520.67,32.46
2,247.87,81.2
400,431.22,43.73
257,408.97,59.9
196,565.76,31.44
114,341.28,97.94
336,297.15,72.3
144,459.34,45.46
486,218.99,66.93
239,590.17,34.06
442,478.68,41.08
360,355.16,60.86
404,587.53,20.3
278,510.17,60.01
456,327.95,86.42
398,550.78,39.09
374,285.19,72.04
104,418.49,53.02
7,329.55,53.03
103,411.8,57.26
443,479.43,62.08
16,221.7,86.93
75,429.38,51.19
13,362.41,69.59
71,285.56,54.14
23,594.66,54.38
48,494.46,49.28
247,572.84,25.79
374,386.12,77.72
168,491.21,58.17
69,233.01,99.54
425,421.21,44.6
385,489.9,35.85
314,267.55,78.13
338,566.08,40.64
368,525.14,26.62
401,503.34,53.39
50,204.18,96.87
242,235.0,65.64
295,499.41,41.92
146,387.7,84.06
188,466.38,62.26
290,576.67,24.44
165,238.56,80.99
352,573.21,15.42
235,203.25,100.0
488,278.61,73.3
148,252.86,79.2
93,328.48,68.79
63,417.29,50.09
180,427.24,30.59
467,346.15,71.42
105,272.47,83.74
136,249.03,50.43
53,267.06,79.48
134,563.19,12.2
22,204.23,81.62
16,405.19,53.75
429,238.57,90.51
58,528.47,52.06
190,518.38,10.8
433,353.26,56.86
284,369.33,56.06
396,294.87,83.54
399,431.43,38.46
291,433.82,45.18
489,564.17,29.04
112,217.99,100.0
451,415.07,35.05
368,215.33,65.05
39,406.38,63.34
494,274.93,74.7
364,336.95,65.36
328,536.09,50.89
40,511.18,37.4
197,307.61,67.19
461,403.35,72.3
190,346.16,68.26
15,261.29,62.85
378,585.96,23.58
460,410.06,53.56
326,588.8,19.05
198,249.01,98.89
240,505.0,65.23
20,361.62,83.88
362,529.85,48.55
471,598.08,32.25
46,499.32,45.26
290,473.79,61.39
145,585.76,18.02
282,530.47,22.3
70,434.73,51.2
378,595.79,35.24
84,224.83,73.15
189,271.26,90.81
34,456.89,78.77
164,270.59,89.87
22,512.11,57.16
438,299.21,67.02
191,235.55,79.62
93,539.78,27.18
252,563.86,18.58
83,337.33,66.22
360,349.56,54.29
67,501.89,54.26
98,389.55,48.07
92,383.52,49.19
293,572.25,39.02
158,495.92,49.79
127,214.09,83.58
379,421.19,48.47
104,430.6,58.45
104,458.92,55.73
32,218.49,100.0
308,494.15,16.33
470,203.39,91.4
369,402.84,39.68
79,428.03,81.23
121,292.16,81.89
50,390.11,68.53
214,525.32,29.47
306,363.78,76.95
100,234.82,100.0
98,531.36,58.63
382,229.79,79.26
426,587.37,41.18
146,245.9,86.05
434,576.99,1.1
484,375.84,60.98
338,266.77,69.08
453,401.79,53.52
83,492.41,26.47
471,408.7,48.46
311,253.88,75.67
143,450.25,35.3
233,311.58,77.91
447,447.26,47.67
283,526.48,56.79
382,229.74,76.37
360,496.57,13.09
1,552.19,33.25
240,589.52,13.35
353,407.06,45.1
480,428.75,47.99
378,577.86,46.13
50,321.62,63.5
30,443.67,54.4
182,367.94,29.69
105,372.04,39.14
70,236.76,85.94
402,444.73,44.14
376,464.37,72.54
418,333.21,56.16
357,366.06,52.45
498,358.22,57.34
398,367.65,53.72
204,299.85,78.54
482,282.72,78.09
404,206.4,84.77
49,437.05,56.33
377,455.12,60.96
493,241.17,79.45
434,300.8,79.99
182,268.08,75.78
73,543.04,26.23
325,475.2,22.45
87,448.7,60.53
208,446.17,49.88
341,430.82,74.98
87,413.72,55.06
71,304.79,93.18
416,555.87,52.14
498,390.71,80.07
67,506.95,57.22
109,591.23,38.63
152,351.06,61.6
497,423.62,40.16
482,264.95,39.05
315,266.29,80.42
488,515.24,56.62
438,589.52,37.29
229,453.78,39.29
384,525.43,43.85
332,496.8,49.26
479,400.29,29.25
434,251.22,84.1
253,354.55,39.0
147,272.58,100.0
155,525.6,26.55
459,561.65,14.51
366,560.9,18.6
203,389.02,68.75
120,320.86,77.12
235,448.65,56.13
311,322.34,37.91
231,483.4,31.36
56,372.97,62.17
338,548.94,12.85
124,307.86,55.81
256,307.85,74.52
157,401.72,63.86
172,514.55,47.5
2,426.7,74.79
86,297.84,97.69
4,277.1,75.64
14,231.72,92.3
347,237.03,77.9
290,459.97,45.29
418,339.2,65.36
430,363.86,46.91
178,266.95,80.35
168,510.35,35.73
244,309.85,71.68
83,218.07,75.2
274,239.08,100.0
412,378.91,61.56
381,313.19,81.28
60,489.74,35.08
332,418.61,47.69
171,324.43,68.56
456,452.82,49.01
483,468.59,11.89
354,526.52,24.32
362,520.78,32.96
436,482.76,66.67
229,403.74,50.63
40,266.49,69.59
177,445.17,42.11
385,414.14,53.68
225,334.25,37.99
273,570.15,15.87
406,446.68,35.13
64,351.59,75.42
472,505.19,30.21
252,510.91,38.91
417,402.73,74.84
177,467.74,52.35
158,299.09,75.89
370,565.45,28.71
32,201.87,100.0
277,441.69,21.15
389,284.21,71.35
220,450.0,38.9
136,208.1,100.0
457,367.3,46.64
213,581.72,58.49
255,383.26,68.72
76,244.44,89.59
379,496.65,43.55
11,534.22,58.24
253,568.49,41.79
353,236.12,86.79
289,541.63,23.1
419,586.19,24.97
136,461.14,66.92
0,549.14,52.78
11,281.24,74.06
10,576.9,30.0
155,305.23,73.78
80,373.94,70.53
100,283.6,61.73
142,242.86,63.58
4,591.08,5.11
152,307.33,88.84
125,571.84,39.39
489,345.55,76.43
477,367.79,66.01
419,261.96,100.0
410,255.4,94.53
441,492.1,23.51
441,379.38,45.8
384,482.02,55.33
455,401.77,53.24
43,252.05,100.0
485,357.97,57.79
263,419.72,46.14
402,288.16,75.38
56,278.47,97.02
231,491.38,58.73
114,522.59,49.52
492,266.06,92.82
331,292.65,84.55
24,586.58,50.36
181,437.88,78.35
385,569.38,28.7
154,315.9,100.0
456,572.56,21.6
486,278.3,65.9
247,353.54,72.54
334,588.34,24.91
184,281.29,74.14
97,250.41,97.02
463,493.95,22.42
201,543.59,51.08
497,544.58,12.0
65,330.93,69.2
122,546.16,24.78
403,251.13,96.04
312,524.33,34.37
343,410.88,72.86
212,549.91,33.26
259,395.2,57.05
213,337.62,57.57
149,373.45,72.68
286,404.15,51.07
27,479.27,41.13
26,418.84,48.72
320,316.76,66.21
79,252.71,88.05
219,398.1,77.07
64,459.87,38.72
233,360.5,74.71
50,398.97,62.2
352,478.29,41.14
167,418.46,36.42
454,477.11,34.75
477,365.6,54.98
84,552.74,48.2
232,489.87,32.47
56,384.94,66.07
180,236.39,91.8
286,490.66,34.45
169,362.88,72.14
218,550.76,36.65
99,258.6,83.22
185,536.73,13.2
29,206.55,100.0
109,351.45,59.55
36,418.25,56.37
163,321.54,99.5
320,480.81,41.16
292,208.7,100.0
245,365.0,53.97
380,303.78,80.27
12,300.91,92.16
130,356.97,45.0
328,485.04,50.6
306,348.68,81.07
237,573.1,42.49
423,440.15,50.98
426,361.21,35.18
134,296.82,64.7
309,307.8,56.42
469,529.63,22.05
30,265.46,66.46
463,447.04,47.78
171,245.92,92.89
302,237.28,78.06
282,447.5,36.23
231,336.07,73.82
86,407.81,56.31
125,524.22,30.48
394,406.39,49.59
269,279.6,84.17
137,313.44,65.62
383,585.9,0.0
499,252.28,76.32
490,284.03,45.91
37,426.07,67.0
235,508.33,33.78
350,441.02,63.85
337,472.37,48.03
103,446.1,41.04
469,454.81,44.57
400,599.61,28.96
32,520.81,45.56
456,594.04,43.22
325,551.96,35.56
118,389.46,42.58
315,404.88,59.97
410,436.41,51.32
443,319.29,63.88
28,344.93,50.55
52,547.69,57.78
25,552.42,49.08
66,569.23,31.76
324,431.46,37.16
13,361.12,85.4
156,596.36,28.14
98,512.93,28.55
63,372.06,78.33
212,508.15,24.22
171,425.64,30.34
441,426.27,46.18
135,271.86,96.24
414,299.25,84.54
30,254.94,92.16
222,231.48,100.0
455,437.49,58.14
473,432.33,58.24
290,454.86,58.49
79,210.62,99.52
314,286.85,93.56
132,269.77,91.25
329,553.25,33.41
218,334.65,75.76
189,468.3,52.82
428,565.41,26.26
463,231.39,78.27
121,234.69,91.36
188,331.76,95.05
494,248.52,61.45
496,518.77,37.77
473,450.98,70.08
244,451.18,37.02
315,267.9,86.3
495,516.01,39.2
386,294.24,83.49
39,222.06,94.66
477,500.34,41.32
374,267.02,73.42
459,310.26,53.91
43,452.07,74.95
337,596.57,0.73
308,543.01,26.39
468,232.31,74.62
337,238.45,82.72
374,463.73,35.13
76,555.29,22.03
77,270.7,100.0
344,315.43,96.9
80,332.07,58.56
174,429.54,44.43
320,508.55,14.84
19,399.96,41.71
132,537.0,35.36
391,288.56,50.49
127,204.76,100.0
336,277.18,98.93
37,240.28,100.0
14,349.33,91.85
316,263.36,63.04
260,372.91,67.6
162,411.24,49.42
75,361.68,77.27
267,512.32,30.72
436,441.71,58.96
297,246.65,74.35
47,596.27,26.98
408,458.0,74.46
290,435.66,59.39
231,348.97,71.87
378,599.49,21.02
119,525.74,51.05
84,593.91,21.29
292,338.07,60.92
418,412.19,55.64
49,467.82,54.15
110,279.24,49.96
427,368.97,56.92
93,422.51,59.57
495,544.88,39.89
270,287.63,77.96
65,344.02,76.06
117,489.32,45.41
460,225.83,100.0
94,230.93,70.88
87,535.44,45.67
333,441.47,62.26
6,599.74,21.87
118,473.64,42.45
406,455.56,36.55
188,433.91,37.42
497,265.64,64.84
205,353.98,83.55
267,489.26,32.52
198,336.68,58.43
350,203.24,100.0
311,561.21,31.89
70,591.61,25.15
82,491.42,30.21
73,495.01,44.69
54,513.14,70.9
225,301.59,73.49
54,594.33,49.26
67,456.51,73.03
374,300.51,59.33
253,245.33,76.1
498,242.2,87.17
33,328.08,80.76
123,304.9,77.07
182,483.12,28.19
168,411.14,45.47
21,425.55,57.8
108,269.05,100.0
361,597.64,27.82
278,235.37,72.51
75,245.13,99.65
253,550.91,21.37
269,433.3,32.5
143,201.86,91.6
161,456.61,55.33
322,430.05,75.54
436,469.44,55.64
255,425.04,72.71
469,441.06,45.21
283,351.46,82.41
379,487.88,26.96
8,333.68,85.53
16,316.02,62.41
405,314.15,68.09
110,292.3,74.78
161,334.86,70.27
159,371.98,60.97
169,300.24,75.53
49,308.27,60.29
480,247.73,87.21
47,381.67,94.0
328,540.28,44.34
460,248.34,78.21
389,435.06,49.06
211,314.3,57.35
55,312.29,72.05
247,387.3,58.66
67,584.37,42.26
308,301.31,62.52
146,576.48,56.7
439,213.28,84.92
89,248.18,100.0
479,382.92,50.8
51,338.48,93.12
95,365.19,67.98
356,308.2,88.91
306,522.33,24.32
482,377.56,53.08
486,524.3,12.1
354,200.05,98.18
457,560.27,14.93
375,486.73,31.13
106,269.57,100.0
212,440.54,36.74
282,558.53,13.57
30,343.13,76.56
487,217.54,95.9
377,581.73,17.36
452,559.84,53.8
433,456.23,24.5
177,211.28,100.0
254,482.85,34.19
347,459.36,34.95
400,320.85,99.18
123,583.62,12.92
484,418.57,52.46
143,217.91,98.97
177,447.35,29.5
159,298.91,94.7
132,551.7,18.71
106,524.78,11.02
227,347.25,56.84
139,398.2,54.15
373,417.59,45.14
459,473.07,50.48
188,246.49,81.36
272,422.75,59.7
394,204.47,93.69
293,270.45,86.66
294,296.79,64.0
422,393.47,65.98
200,271.61,86.33
115,456.51,49.17
390,230.26,56.32
382,429.63,28.85
242,377.68,77.61
435,325.51,72.55
386,236.86,88.85
254,276.73,99.75
149,492.61,22.67
128,420.77,59.46
495,511.6,36.13
279,476.38,49.92
461,432.3,79.48
256,472.69,45.4
463,465.64,35.23
102,495.8,8.38
283,225.31,92.34
55,280.55,96.24
212,521.49,47.14
2,248.52,64.79
218,249.01,78.49
88,335.65,72.95
51,207.36,100.0
363,429.7,28.72
128,206.86,100.0
268,456.51,59.1
310,265.02,99.58
74,308.99,87.77
371,287.92,51.59
191,445.18,45.33
119,433.28,45.01
304,308.63,54.73
35,378.93,56.84
285,209.4,84.5
130,404.35,85.66
483,350.69,58.89
249,477.08,30.96
388,238.01,95.02
89,261.79,75.79
276,389.01,55.7
394,449.8,53.7
418,525.92,28.29
259,499.81,42.82
20,449.39,83.15
129,499.69,44.59
305,544.58,36.34
232,547.11,40.07
123,564.85,22.55
192,576.7,31.49
177,427.8,45.91
427,373.92,82.69
134,252.94,81.71
187,588.24,34.97
470,460.9,51.18
188,553.49,39.34
56,537.46,26.45
342,525.07,31.4
243,306.26,86.95
255,439.05,53.92
417,521.02,26.42
163,518.56,45.61
391,319.84,76.42
357,596.62,21.77
479,481.12,49.08
246,316.6,52.51
259,394.67,67.29
137,409.83,46.51
195,463.09,57.27
334,553.03,40.7
261,579.7,22.46
41,389.67,57.68
278,534.8,30.51
414,328.5,57.87
236,528.54,34.74
142,412.25,61.45
419,424.03,40.25
166,596.7,23.48
459,460.71,63.49
244,286.85,90.91
299,418.59,45.36
425,267.7,71.33
357,311.57,76.33
274,341.42,92.62
208,585.07,39.63
453,448.17,61.6
165,249.04,71.49
282,245.73,100.0
366,320.31,64.8
498,405.84,43.0
164,281.92,67.23
248,549.03,44.94
307,510.69,65.24
1,291.18,51.75
343,554.04,32.45
0,404.04,56.51
30,518.04,45.26
31,581.29,18.05
181,228.68,66.17
425,291.51,66.71
413,402.73,67.17
115,502.27,55.29
358,441.03,67.98
80,213.75,99.52
192,329.06,65.47
355,387.27,58.65
116,390.04,47.02
298,266.07,73.74
221,599.42,6.78
308,283.18,88.99
390,491.01,30.27
147,284.78,71.65
462,383.99,54.66
149,461.76,32.91
219,279.17,77.44
358,590.96,12.0
187,353.39,85.51
324,315.27,62.48
308,265.57,97.88
455,387.57,35.01
13,586.4,2.81
89,522.27,58.17
186,507.44,30.81
41,486.13,54.71
465,410.13,72.94
260,468.52,56.46
414,296.46,96.61
303,244.21,79.34
14,349.36,51.54
3,388.68,84.46
78,367.64,71.27
488,594.25,19.9
26,275.59,65.3
273,289.68,79.41
21,475.0,62.76
373,229.14,92.15
336,472.87,43.32
306,543.48,34.15
321,493.08,42.75
429,276.7,64.55
421,312.7,67.26
308,389.87,63.16
484,505.01,25.9
337,485.64,38.32
367,491.5,41.74
292,249.85,70.87
493,248.09,84.69
47,201.77,85.28
468,308.94,87.35
108,458.57,72.01
143,446.51,53.12
178,283.73,69.9
474,284.56,69.34
129,320.85,90.7
390,406.8,57.8
197,444.34,50.7
104,404.76,71.41
61,382.58,55.87
253,520.44,57.6
173,258.91,59.59
225,568.13,56.51
249,535.81,47.17
150,409.23,37.2
252,408.46,59.48
126,401.52,49.81
247,557.74,24.2
237,512.0,37.88
69,563.93,57.23
345,319.87,44.84
256,569.54,13.71
115,443.63,44.91
393,569.99,44.14
107,491.44,71.25
343,411.7,40.67
283,384.12,49.22
274,297.98,75.31
36,201.87,86.18
145,491.01,63.12
330,447.97,22.99
359,367.99,59.39
124,311.5,77.65
394,300.73,60.55
209,588.12,15.15
338,486.86,38.95
71,315.75,75.66
367,413.0,63.73
210,430.84,59.09
428,217.71,77.56
17,342.77,96.28
132,509.29,68.33
363,208.31,89.42
210,240.9,73.45
223,355.84,75.73
315,275.85,71.12
217,345.52,59.77
322,458.49,49.34
308,472.98,43.91
357,252.78,92.88
279,514.98,20.39
256,256.29,99.36
376,207.61,73.63
1,583.18,52.73
71,558.07,45.77
38,294.51,64.45
80,262.64,62.23
79,387.59,67.12
322,488.02,35.97
186,485.24,23.36
161,422.02,56.69
466,395.32,53.74
364,544.19,47.87
7,521.78,58.45
297,513.9,30.11
44,285.1,95.7
338,345.41,58.82
99,552.08,34.21
380,339.53,85.61
40,490.31,41.98
18,310.96,69.36
276,323.88,62.9
141,272.79,73.52
132,529.93,59.79
429,477.99,22.85
370,235.25,100.0
335,525.68,27.29
180,480.16,45.17
8,527.86,52.36
88,282.65,94.18
385,513.85,25.36
95,466.02,46.28
481,381.55,53.69
138,363.83,67.65
478,392.98,59.54
2,470.55,40.79
26,506.97,33.93
368,581.42,37.79
356,415.04,57.56
469,222.43,87.35
144,382.59,68.66
28,447.42,67.17
29,280.79,82.77
372,359.6,76.63
270,463.94,18.83
487,429.09,29.04
276,481.7,43.8
150,459.25,61.26
388,357.43,77.02
426,508.8,20.43
69,289.79,63.52
282,382.71,62.08
89,324.47,59.74
266,511.87,21.47
420,277.46,62.41
415,268.76,79.71
208,561.18,8.01
138,313.18,80.14
389,525.24,31.13
303,214.43,56.4
357,278.91,71.62
60,550.4,26.57
465,592.89,41.29
103,318.79,86.61
391,560.13,40.07
310,322.3,69.58
152,278.31,87.22
246,506.88,31.0
0,351.65,73.59
140,330.09,45.64
104,285.96,100.0
228,487.84,68.38
474,332.1,77.77
229,485.21,49.8
226,209.88,68.4
32,323.97,54.22
408,498.12,51.22
472,221.78,90.5
80,389.97,55.25
192,321.05,75.1
191,471.32,21.93
219,469.53,75.37
216,285.36,73.57
373,576.78,21.96
253,333.34,74.43
76,599.17,38.07
90,231.67,100.0
346,256.71,67.74
424,265.12,62.33
266,423.31,39.83
8,537.73,28.17
131,228.36,100.0
184,336.52,75.88
265,487.84,35.39
66,587.46,46.02
271,233.21,78.11
148,509.26,42.51
158,386.32,60.45
52,256.71,76.62
153,367.91,65.52
467,587.82,18.99
51,419.09,58.53
310,279.24,65.71
298,568.94,46.57
336,348.95,65.37
275,381.9,59.1
428,499.36,54.81
135,221.54,95.63
337,596.57,17.43
225,405.32,84.0
123,274.41,77.86
196,492.5,76.5
108,575.45,47.53
19,581.28,37.29
333,283.18,61.39
290,290.28,72.82
16,532.87,40.27
386,229.7,70.1
402,261.73,61.99
170,231.45,88.48
22,534.34,59.35
117,577.57,27.3
380,593.38,7.65
47,542.42,21.96
377,297.61,72.41
173,258.3,69.79
397,501.43,52.89
120,361.41,58.31
8,582.99,14.42
181,208.35,98.4
106,236.95,68.59
60,528.06,32.24
43,294.33,64.68
25,542.97,30.25
351,414.26,45.94
431,476.39,44.83
129,440.4,43.87
136,350.24,60.41
10,440.77,39.24
466,444.77,22.05
374,527.15,31.86
341,596.97,16.88
463,398.06,50.2
35,474.17,75.67
155,360.5,76.32
368,419.96,50.1
164,594.31,46.52
335,494.49,41.18
69,472.8,41.22
476,246.95,87.07
426,517.09,44.4
287,344.32,59.42
210,537.19,55.62
237,316.67,89.53
431,542.48,54.52
479,292.03,57.4
184,518.93,44.68
79,487.47,66.03
37,586.18,37.41
164,407.84,59.55
234,282.14,76.65
219,322.97,71.69
499,354.45,55.45
97,535.0,64.64
101,238.47,100.0
349,564.03,5.02
146,270.26,86.49
426,393.33,44.58
329,501.28,38.77
31,483.42,41.31
6,391.05,73.6
309,518.9,38.49
443,458.49,61.22
6,521.27,52.5
293,294.82,88.75
66,522.72,47.86
63,447.1,38.52
479,231.52,81.03
110,256.11,93.42
277,480.7,40.54
143,227.63,83.75
197,282.47,80.48
121,449.18,73.67
302,598.21,37.76
300,461.72,51.1
341,364.1,61.75
173,336.81,74.46
408,512.75,43.53
231,252.1,91.31
59,308.32,73.88
442,399.83,72.67
420,449.41,58.4
290,565.33,46.78
108,440.46,67.08
170,376.91,60.88
85,420.19,25.67
5,358.75,64.76
123,211.53,95.34
228,557.3,39.41
143,350.91,77.05
368,556.31,40.22
18,297.72,74.02
497,221.57,83.53
59,577.61,38.15
46,561.51,29.4
343,466.1,36.71
31,482.39,67.33
183,218.08,83.24
382,235.42,100.0
423,430.9,70.37
339,586.26,37.56
12,446.74,50.05
12,431.08,49.01
288,553.93,23.47
298,496.09,51.46
313,225.78,98.01
417,355.49,47.66
250,355.68,76.32
228,558.32,47.29
94,484.93,50.25
470,315.08,73.99
491,587.61,21.84
245,483.43,46.68
407,437.36,52.57
3,468.18,73.41
172,450.78,44.18
234,472.25,40.96
246,402.94,74.32
350,326.76,60.34
394,568.74,41.58
125,537.03,52.2
35,289.3,80.83
75,532.99,25.22
40,306.09,79.54
484,494.65,22.03
424,210.69,79.1
380,344.17,68.29
445,379.56,48.59
275,451.36,36.52
443,499.3,47.12
450,362.01,67.41
402,372.72,45.99
316,349.71,58.3
226,580.43,15.64
278,300.33,67.58
58,300.66,81.93
28,537.65,40.68
397,396.85,68.12
353,458.44,70.48
32,284.65,93.07
35,383.27,63.42
209,282.66,77.96
26,424.3,34.91
97,298.16,73.87
33,385.31,70.57
314,489.34,21.51
487,316.4,69.53
403,480.93,56.88
118,578.93,43.8
389,339.54,65.93
470,249.45,47.78
298,437.33,63.8
65,424.51,34.55
414,449.44,46.61
115,467.38,55.05
377,266.73,92.25
433,455.53,55.47
382,374.5,48.74
155,468.15,30.33
475,407.72,41.0
327,507.06,54.05
406,213.98,81.52
404,353.91,55.48
403,244.22,75.34
499,210.6,94.77
355,316.63,82.53
312,581.28,1.83
76,218.55,81.15
245,487.3,45.33
426,488.14,34.32
234,453.36,49.11
100,216.91,98.9
122,259.17,63.56
484,458.99,20.77
227,306.39,88.44
103,483.15,28.67
291,339.28,85.73
78,507.17,26.21
290,447.64,52.49
444,221.6,83.19
404,537.92,20.57
96,524.28,26.55
195,542.57,26.92
205,461.45,36.94
295,477.3,24.65
452,544.08,38.18
471,579.26,21.24
237,482.12,54.66
76,223.17,93.38
260,574.64,3.88
431,478.1,41.45
124,509.37,34.98
144,522.68,32.51
109,409.49,76.72
457,290.15,63.75
100,400.24,76.79
7,584.95,52.47
193,474.75,20.76
306,252.96,73.17
187,504.37,51.4
303,265.9,87.42
484,597.52,33.18
274,497.9,33.49
290,488.82,28.68
426,220.04,89.21
249,247.56,82.51
386,251.03,57.19
497,260.63,59.12
213,318.46,77.16
268,219.35,84.83
314,344.18,80.46
278,381.97,61.73
499,539.68,23.82
428,328.38,58.56
326,210.67,97.92
9,291.39,93.1
250,284.64,85.81
74,308.78,76.01
137,448.84,60.45
399,492.9,31.57
142,335.78,80.85
422,517.87,44.25
427,550.31,37.84
486,309.68,65.02
76,479.04,49.29
488,533.78,28.43
0,248.71,95.5
17,582.55,35.12
319,517.4,28.24
327,328.26,75.05
148,379.94,62.57
250,200.77,94.34
265,497.99,40.7
481,427.29,30.76
218,326.21,84.97
464,340.8,59.32
132,234.04,100.0
162,442.24,67.2
3,492.16,49.21
252,404.95,29.77
102,352.7,75.58
67,270.47,75.98
161,354.28,74.88
66,541.45,26.29
264,333.05,67.16
103,353.87,62.86
54,226.96,81.34
96,432.87,53.24
152,219.37,84.95
137,585.47,17.53
150,572.75,42.69
431,418.41,57.0
73,539.97,45.6
220,283.67,78.27
1,490.33,38.36
172,404.29,46.13
397,448.48,42.91
185,432.62,22.0
456,301.88,52.37
485,487.13,58.61
232,383.42,64.16
209,335.05,77.28
324,459.37,52.71
163,497.23,57.17
387,294.44,61.49
405,393.38,36.84
121,584.5,22.26
274,288.78,57.39
144,244.51,87.17
280,439.58,29.79
27,550.75,28.52
314,540.14,37.4
454,572.82,52.75
225,341.6,62.52
283,432.09,68.53
106,543.67,49.62
436,591.18,13.45
339,262.01,86.45
425,564.21,19.76
411,599.33,14.39
244,311.58,66.94
84,556.68,35.84
365,244.34,72.08
360,412.81,44.75
424,282.88,48.37
422,551.42,27.31
98,238.16,100.0
335,560.62,31.31
15,494.87,34.42
203,231.44,100.0
470,356.25,57.88
204,233.96,84.98
106,209.01,71.19
390,235.37,49.82
403,398.11,57.04
243,506.5,15.32
203,535.45,41.65
276,479.28,31.7
48,251.0,76.86
496,516.41,21.26
44,207.91,99.17
371,461.72,34.58
91,522.55,35.59
396,285.29,80.68
419,338.78,82.71
251,312.26,62.94
282,548.07,36.96
161,586.35,29.4
221,506.16,27.77
244,574.98,9.69
310,286.48,70.85
290,528.09,61.98
382,421.71,57.62
498,252.15,97.46
202,411.1,45.84
258,482.21,47.57
126,409.79,60.38
446,496.34,23.81
43,287.54,78.82
47,272.71,96.96
385,366.25,65.96
383,364.51,72.19
199,518.98,43.82
457,401.61,38.27
105,341.02,72.26
414,472.4,39.64
295,583.22,32.5
354,328.0,47.45
243,374.47,59.68
460,582.57,32.6
219,371.54,47.9
10,336.47,79.47
376,510.46,34.35
483,532.58,48.33
396,567.93,23.88
121,225.32,100.0
106,376.91,59.06
88,472.31,67.77
321,229.91,98.86
243,275.22,76.27
427,400.01,52.69
61,315.57,99.98
491,311.03,50.29
490,377.82,48.93
46,433.72,53.94
245,336.81,77.07
414,589.19,15.32
